ticker,ex_div_date,dividend_amount,entry_date,entry_type,entry_price,exit_date,exit_price,holding_days,entry_vix,exit_vix,entry_zscore,entry_premium_discount,gross_return_bps,bid_ask_cost_bps,borrow_fee_bps,net_return_bps,won,regime,regime_calm,regime_stressed
PDI,2023-11-10,0.221,2023-11-10,ex_div_close,17.13,2023-12-04,18.11,15,14.17,13.08,-0.7686787888621758,3.7552932967267196,-572.1,25.1,17.26,-614.46,False,Calm (<15),True,False
PDI,2023-11-10,0.221,2023-11-10,ex_div_close,17.13,2023-12-11,17.59,20,14.17,12.63,-0.7686787888621758,3.7552932967267196,-268.54,25.1,23.01,-316.65,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-07,t_minus_1_close,17.98,2023-12-14,17.9,5,13.06,12.48,-0.13775481760060948,6.1393091817666035,44.49,23.92,5.75,14.82,True,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-07,t_minus_1_close,17.98,2023-12-21,17.9,10,13.06,13.65,-0.13775481760060948,6.1393091817666035,44.49,23.92,11.51,9.07,True,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-07,t_minus_1_close,17.98,2023-12-29,17.95,15,13.06,12.45,-0.13775481760060948,6.1393091817666035,16.68,23.92,17.26,-24.49,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-07,t_minus_1_close,17.98,2024-01-08,18.65,20,13.06,13.08,-0.13775481760060948,6.1393091817666035,-372.64,23.92,23.01,-419.57,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_open,17.73,2023-12-15,17.89,5,12.35,12.28,-0.45675465543022253,4.899645203890946,-90.24,24.25,5.75,-120.25,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_open,17.73,2023-12-22,17.9,10,12.35,13.03,-0.45675465543022253,4.899645203890946,-95.88,24.25,11.51,-131.64,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_open,17.73,2024-01-02,18.13,15,12.35,13.2,-0.45675465543022253,4.899645203890946,-225.61,24.25,17.26,-267.12,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_open,17.73,2024-01-09,18.7,20,12.35,12.76,-0.45675465543022253,4.899645203890946,-547.1,24.25,23.01,-594.36,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_close,17.77,2023-12-15,17.89,5,12.35,12.28,-0.45675465543022253,4.899645203890946,-67.53,24.2,5.75,-97.48,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_close,17.77,2023-12-22,17.9,10,12.35,13.03,-0.45675465543022253,4.899645203890946,-73.16,24.2,11.51,-108.86,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_close,17.77,2024-01-02,18.13,15,12.35,13.2,-0.45675465543022253,4.899645203890946,-202.59,24.2,17.26,-244.05,False,Calm (<15),True,False
PDI,2023-12-08,0.221,2023-12-08,ex_div_close,17.77,2024-01-09,18.7,20,12.35,12.76,-0.45675465543022253,4.899645203890946,-523.35,24.2,23.01,-570.57,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-10,t_minus_1_close,18.76,2024-01-18,18.65,5,12.69,14.13,0.7103860183668406,9.260338646026867,58.64,22.92,5.75,29.96,True,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-10,t_minus_1_close,18.76,2024-01-25,18.89,10,12.69,13.45,0.7103860183668406,9.260338646026867,-69.3,22.92,11.51,-103.72,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-10,t_minus_1_close,18.76,2024-02-01,19.33,15,12.69,13.88,0.7103860183668406,9.260338646026867,-303.84,22.92,17.26,-344.02,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-10,t_minus_1_close,18.76,2024-02-08,19.33,20,12.69,12.79,0.7103860183668406,9.260338646026867,-303.84,22.92,23.01,-349.77,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_open,18.54,2024-01-19,18.67,5,12.44,13.3,0.7817374111302859,9.529416701372933,-70.12,23.19,5.75,-99.06,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_open,18.54,2024-01-26,18.86,10,12.44,13.26,0.7817374111302859,9.529416701372933,-172.6,23.19,11.51,-207.3,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_open,18.54,2024-02-02,19.38,15,12.44,13.85,0.7817374111302859,9.529416701372933,-453.07,23.19,17.26,-493.53,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_open,18.54,2024-02-09,19.18,20,12.44,12.93,0.7817374111302859,9.529416701372933,-345.2,23.19,23.01,-391.41,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_close,18.62,2024-01-19,18.67,5,12.44,13.3,0.7817374111302859,9.529416701372933,-26.85,23.09,5.75,-55.7,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_close,18.62,2024-01-26,18.86,10,12.44,13.26,0.7817374111302859,9.529416701372933,-128.89,23.09,11.51,-163.49,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_close,18.62,2024-02-02,19.38,15,12.44,13.85,0.7817374111302859,9.529416701372933,-408.16,23.09,17.26,-448.52,False,Calm (<15),True,False
PDI,2024-01-11,0.221,2024-01-11,ex_div_close,18.62,2024-02-09,19.18,20,12.44,12.93,0.7817374111302859,9.529416701372933,-300.75,23.09,23.01,-346.86,False,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-08,t_minus_1_close,19.33,2024-02-15,19.16,5,12.79,14.01,1.4607624790929723,11.79872122705721,87.95,22.25,5.75,59.95,True,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-08,t_minus_1_close,19.33,2024-02-23,19.4,10,12.79,13.75,1.4607624790929723,11.79872122705721,-36.21,22.25,11.51,-69.97,False,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-08,t_minus_1_close,19.33,2024-03-01,18.98,15,12.79,13.11,1.4607624790929723,11.79872122705721,181.07,22.25,17.26,141.56,True,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-08,t_minus_1_close,19.33,2024-03-08,19.05,20,12.79,14.74,1.4607624790929723,11.79872122705721,144.85,22.25,23.01,99.59,True,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_open,19.11,2024-02-16,19.2,5,12.93,14.24,1.5896570856152274,12.229374686526306,-47.1,22.5,5.75,-75.35,False,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_open,19.11,2024-02-26,18.9,10,12.93,13.74,1.5896570856152274,12.229374686526306,109.89,22.5,11.51,75.88,True,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_open,19.11,2024-03-04,19.13,15,12.93,13.49,1.5896570856152274,12.229374686526306,-10.46,22.5,17.26,-50.23,False,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_open,19.11,2024-03-11,19.01,20,12.93,15.22,1.5896570856152274,12.229374686526306,52.33,22.5,23.01,6.81,True,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_close,19.18,2024-02-16,19.2,5,12.93,14.24,1.5896570856152274,12.229374686526306,-10.43,22.42,5.75,-38.6,False,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_close,19.18,2024-02-26,18.9,10,12.93,13.74,1.5896570856152274,12.229374686526306,145.99,22.42,11.51,112.06,True,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_close,19.18,2024-03-04,19.13,15,12.93,13.49,1.5896570856152274,12.229374686526306,26.07,22.42,17.26,-13.61,False,Calm (<15),True,False
PDI,2024-02-09,0.221,2024-02-09,ex_div_close,19.18,2024-03-11,19.01,20,12.93,15.22,1.5896570856152274,12.229374686526306,88.63,22.42,23.01,43.2,True,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-07,t_minus_1_close,19.24,2024-03-14,19.01,5,14.44,14.4,1.2911413995546726,11.085450982240513,119.54,22.35,5.75,91.44,True,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-07,t_minus_1_close,19.24,2024-03-21,19.15,10,14.44,12.92,1.2911413995546726,11.085450982240513,46.78,22.35,11.51,12.92,True,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-07,t_minus_1_close,19.24,2024-03-28,19.29,15,14.44,13.01,1.2911413995546726,11.085450982240513,-25.99,22.35,17.26,-65.6,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-07,t_minus_1_close,19.24,2024-04-05,19.71,20,14.44,16.03,1.2911413995546726,11.085450982240513,-244.28,22.35,23.01,-289.65,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_open,19.03,2024-03-15,19.01,5,14.74,14.41,1.327983189786872,11.208407299233174,10.51,22.6,5.75,-17.84,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_open,19.03,2024-03-22,19.14,10,14.74,13.06,1.327983189786872,11.208407299233174,-57.8,22.6,11.51,-91.91,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_open,19.03,2024-04-01,19.42,15,14.74,13.65,1.327983189786872,11.208407299233174,-204.94,22.6,17.26,-244.8,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_open,19.03,2024-04-08,19.76,20,14.74,15.19,1.327983189786872,11.208407299233174,-383.6,22.6,23.01,-429.21,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_close,19.05,2024-03-15,19.01,5,14.74,14.41,1.327983189786872,11.208407299233174,21.0,22.57,5.75,-7.33,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_close,19.05,2024-03-22,19.14,10,14.74,13.06,1.327983189786872,11.208407299233174,-47.24,22.57,11.51,-81.32,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_close,19.05,2024-04-01,19.42,15,14.74,13.65,1.327983189786872,11.208407299233174,-194.23,22.57,17.26,-234.06,False,Calm (<15),True,False
PDI,2024-03-08,0.221,2024-03-08,ex_div_close,19.05,2024-04-08,19.76,20,14.74,15.19,1.327983189786872,11.208407299233174,-372.7,22.57,23.01,-418.29,False,Calm (<15),True,False
PDI,2024-04-10,0.221,2024-04-09,t_minus_1_close,19.75,2024-04-16,18.61,5,14.98,18.4,1.9235450588551746,14.492753623188406,577.21,21.77,5.75,549.69,True,Calm (<15),True,False
PDI,2024-04-10,0.221,2024-04-09,t_minus_1_close,19.75,2024-04-23,18.83,10,14.98,15.69,1.9235450588551746,14.492753623188406,465.82,21.77,11.51,432.54,True,Calm (<15),True,False
PDI,2024-04-10,0.221,2024-04-09,t_minus_1_close,19.75,2024-04-30,19.01,15,14.98,15.65,1.9235450588551746,14.492753623188406,374.68,21.77,17.26,335.65,True,Calm (<15),True,False
PDI,2024-04-10,0.221,2024-04-09,t_minus_1_close,19.75,2024-05-07,19.43,20,14.98,13.23,1.9235450588551746,14.492753623188406,162.03,21.77,23.01,117.24,True,Calm (<15),True,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_open,19.41,2024-04-17,18.62,5,15.8,18.21,1.9970399223332052,14.876024031691259,407.01,22.15,5.75,379.1,True,Normal (15-20),False,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_open,19.41,2024-04-24,18.86,10,15.8,15.97,1.9970399223332052,14.876024031691259,283.36,22.15,11.51,249.7,True,Normal (15-20),False,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_open,19.41,2024-05-01,19.07,15,15.8,15.39,1.9970399223332052,14.876024031691259,175.17,22.15,17.26,135.75,True,Normal (15-20),False,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_open,19.41,2024-05-08,19.47,20,15.8,13.0,1.9970399223332052,14.876024031691259,-30.91,22.15,23.01,-76.08,False,Normal (15-20),False,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_close,19.46,2024-04-17,18.62,5,15.8,18.21,1.9970399223332052,14.876024031691259,431.65,22.1,5.75,403.8,True,Normal (15-20),False,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_close,19.46,2024-04-24,18.86,10,15.8,15.97,1.9970399223332052,14.876024031691259,308.32,22.1,11.51,274.72,True,Normal (15-20),False,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_close,19.46,2024-05-01,19.07,15,15.8,15.39,1.9970399223332052,14.876024031691259,200.41,22.1,17.26,161.05,True,Normal (15-20),False,False
PDI,2024-04-10,0.221,2024-04-10,ex_div_close,19.46,2024-05-08,19.47,20,15.8,13.0,1.9970399223332052,14.876024031691259,-5.14,22.1,23.01,-50.25,False,Normal (15-20),False,False
PDI,2024-05-10,0.221,2024-05-09,t_minus_1_close,19.37,2024-05-16,19.14,5,12.69,12.42,1.3250780250025935,13.010510670914913,118.74,22.2,5.75,90.79,True,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-09,t_minus_1_close,19.37,2024-05-23,19.2,10,12.69,12.77,1.3250780250025935,13.010510670914913,87.76,22.2,11.51,54.06,True,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-09,t_minus_1_close,19.37,2024-05-31,19.26,15,12.69,12.92,1.3250780250025935,13.010510670914913,56.79,22.2,17.26,17.33,True,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-09,t_minus_1_close,19.37,2024-06-07,19.39,20,12.69,12.22,1.3250780250025935,13.010510670914913,-10.32,22.2,23.01,-55.54,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_open,19.12,2024-05-17,19.17,5,12.55,11.99,1.3155885703137795,13.017756287563623,-26.15,22.49,5.75,-54.39,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_open,19.12,2024-05-24,19.19,10,12.55,11.93,1.3155885703137795,13.017756287563623,-36.61,22.49,11.51,-70.61,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_open,19.12,2024-06-03,19.33,15,12.55,13.11,1.3155885703137795,13.017756287563623,-109.83,22.49,17.26,-149.58,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_open,19.12,2024-06-10,19.41,20,12.55,12.74,1.3155885703137795,13.017756287563623,-151.67,22.49,23.01,-197.18,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_close,19.1,2024-05-17,19.17,5,12.55,11.99,1.3155885703137795,13.017756287563623,-36.65,22.51,5.75,-64.92,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_close,19.1,2024-05-24,19.19,10,12.55,11.93,1.3155885703137795,13.017756287563623,-47.12,22.51,11.51,-81.14,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_close,19.1,2024-06-03,19.33,15,12.55,13.11,1.3155885703137795,13.017756287563623,-120.42,22.51,17.26,-160.19,False,Calm (<15),True,False
PDI,2024-05-10,0.221,2024-05-10,ex_div_close,19.1,2024-06-10,19.41,20,12.55,12.74,1.3155885703137795,13.017756287563623,-162.3,22.51,23.01,-207.83,False,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-12,t_minus_1_close,19.36,2024-06-20,18.78,5,12.04,13.28,1.2713115704735922,13.815404761015722,299.59,22.21,5.75,271.62,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-12,t_minus_1_close,19.36,2024-06-27,18.79,10,12.04,12.24,1.2713115704735922,13.815404761015722,294.42,22.21,11.51,260.7,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-12,t_minus_1_close,19.36,2024-07-05,19.07,15,12.04,12.48,1.2713115704735922,13.815404761015722,149.79,22.21,17.26,110.32,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-12,t_minus_1_close,19.36,2024-07-12,18.87,20,12.04,12.46,1.2713115704735922,13.815404761015722,253.1,22.21,23.01,207.87,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_open,19.17,2024-06-21,18.72,5,11.94,13.2,1.2695869804390625,13.852556278125455,234.74,22.43,5.75,206.56,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_open,19.17,2024-06-28,18.81,10,11.94,12.44,1.2695869804390625,13.852556278125455,187.79,22.43,11.51,153.86,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_open,19.17,2024-07-08,19.12,15,11.94,12.37,1.2695869804390625,13.852556278125455,26.08,22.43,17.26,-13.61,False,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_open,19.17,2024-07-15,18.9,20,11.94,13.12,1.2695869804390625,13.852556278125455,140.85,22.43,23.01,95.4,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_close,19.15,2024-06-21,18.72,5,11.94,13.2,1.2695869804390625,13.852556278125455,224.54,22.45,5.75,196.34,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_close,19.15,2024-06-28,18.81,10,11.94,12.44,1.2695869804390625,13.852556278125455,177.55,22.45,11.51,143.58,True,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_close,19.15,2024-07-08,19.12,15,11.94,12.37,1.2695869804390625,13.852556278125455,15.67,22.45,17.26,-24.05,False,Calm (<15),True,False
PDI,2024-06-13,0.221,2024-06-13,ex_div_close,19.15,2024-07-15,18.9,20,11.94,13.12,1.2695869804390625,13.852556278125455,130.55,22.45,23.01,85.08,True,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-10,t_minus_1_close,19.1,2024-07-17,18.97,5,12.85,14.48,0.9736089438969244,13.017756287563623,68.06,22.51,5.75,39.8,True,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-10,t_minus_1_close,19.1,2024-07-24,18.97,10,12.85,18.04,0.9736089438969244,13.017756287563623,68.06,22.51,11.51,34.04,True,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-10,t_minus_1_close,19.1,2024-07-31,18.99,15,12.85,16.36,0.9736089438969244,13.017756287563623,57.59,22.51,17.26,17.82,True,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-10,t_minus_1_close,19.1,2024-08-07,18.91,20,12.85,27.85,0.9736089438969244,13.017756287563623,99.48,22.51,23.01,53.95,True,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_open,18.86,2024-07-18,18.97,5,12.92,15.93,0.8979219883206196,12.716412900099114,-58.32,22.8,5.75,-86.88,False,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_open,18.86,2024-07-25,18.95,10,12.92,18.46,0.8979219883206196,12.716412900099114,-47.72,22.8,11.51,-82.03,False,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_open,18.86,2024-08-01,19.06,15,12.92,18.59,0.8979219883206196,12.716412900099114,-106.04,22.8,17.26,-146.1,False,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_open,18.86,2024-08-08,18.93,20,12.92,23.79,0.8979219883206196,12.716412900099114,-37.12,22.8,23.01,-82.93,False,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_close,18.88,2024-07-18,18.97,5,12.92,15.93,0.8979219883206196,12.716412900099114,-47.67,22.78,5.75,-76.2,False,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_close,18.88,2024-07-25,18.95,10,12.92,18.46,0.8979219883206196,12.716412900099114,-37.08,22.78,11.51,-71.36,False,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_close,18.88,2024-08-01,19.06,15,12.92,18.59,0.8979219883206196,12.716412900099114,-95.34,22.78,17.26,-135.37,False,Calm (<15),True,False
PDI,2024-07-11,0.221,2024-07-11,ex_div_close,18.88,2024-08-08,18.93,20,12.92,23.79,0.8979219883206196,12.716412900099114,-26.48,22.78,23.01,-72.27,False,Calm (<15),True,False
PDI,2024-08-12,0.221,2024-08-09,t_minus_1_close,18.92,2024-08-16,18.81,5,20.37,14.8,0.46980602462524546,11.09805821165073,58.14,22.73,5.75,29.66,True,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-09,t_minus_1_close,18.92,2024-08-23,19.05,10,20.37,15.86,0.46980602462524546,11.09805821165073,-68.71,22.73,11.51,-102.94,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-09,t_minus_1_close,18.92,2024-08-30,19.17,15,20.37,15.0,0.46980602462524546,11.09805821165073,-132.14,22.73,17.26,-172.12,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-09,t_minus_1_close,18.92,2024-09-09,19.37,20,20.37,19.45,0.46980602462524546,11.09805821165073,-237.84,22.73,23.01,-283.58,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_open,18.71,2024-08-19,18.84,5,20.71,14.65,0.47168800341573736,11.09791625845445,-69.48,22.98,5.75,-98.22,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_open,18.71,2024-08-26,19.08,10,20.71,16.15,0.47168800341573736,11.09791625845445,-197.76,22.98,11.51,-232.24,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_open,18.71,2024-09-03,19.24,15,20.71,20.72,0.47168800341573736,11.09791625845445,-283.27,22.98,17.26,-323.51,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_open,18.71,2024-09-10,19.38,20,20.71,19.08,0.47168800341573736,11.09791625845445,-358.1,22.98,23.01,-404.09,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_close,18.72,2024-08-19,18.84,5,20.71,14.65,0.47168800341573736,11.09791625845445,-64.1,22.97,5.75,-92.83,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_close,18.72,2024-08-26,19.08,10,20.71,16.15,0.47168800341573736,11.09791625845445,-192.31,22.97,11.51,-226.78,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_close,18.72,2024-09-03,19.24,15,20.71,20.72,0.47168800341573736,11.09791625845445,-277.78,22.97,17.26,-318.01,False,Stressed (>20),False,True
PDI,2024-08-12,0.221,2024-08-12,ex_div_close,18.72,2024-09-10,19.38,20,20.71,19.08,0.47168800341573736,11.09791625845445,-352.56,22.97,23.01,-398.55,False,Stressed (>20),False,True
PDI,2024-09-13,0.221,2024-09-12,t_minus_1_close,19.43,2024-09-19,19.62,5,17.07,16.33,0.6826762684698294,12.312145445372542,-97.79,22.13,5.75,-125.67,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-12,t_minus_1_close,19.43,2024-09-26,20.22,10,17.07,15.37,0.6826762684698294,12.312145445372542,-406.59,22.13,11.51,-440.22,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-12,t_minus_1_close,19.43,2024-10-03,20.45,15,17.07,20.49,0.6826762684698294,12.312145445372542,-524.96,22.13,17.26,-564.35,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-12,t_minus_1_close,19.43,2024-10-10,20.84,20,17.07,20.93,0.6826762684698294,12.312145445372542,-725.68,22.13,23.01,-770.83,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_open,19.25,2024-09-20,19.71,5,16.56,16.15,0.46156962167942295,11.387290795267393,-238.96,22.34,5.75,-267.05,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_open,19.25,2024-09-27,20.22,10,16.56,16.96,0.46156962167942295,11.387290795267393,-503.9,22.34,11.51,-537.74,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_open,19.25,2024-10-04,20.58,15,16.56,19.21,0.46156962167942295,11.387290795267393,-690.91,22.34,17.26,-730.51,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_open,19.25,2024-10-11,20.6,20,16.56,20.46,0.46156962167942295,11.387290795267393,-701.3,22.34,23.01,-746.65,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_close,19.27,2024-09-20,19.71,5,16.56,16.15,0.46156962167942295,11.387290795267393,-228.33,22.31,5.75,-256.4,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_close,19.27,2024-09-27,20.22,10,16.56,16.96,0.46156962167942295,11.387290795267393,-492.99,22.31,11.51,-526.82,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_close,19.27,2024-10-04,20.58,15,16.56,19.21,0.46156962167942295,11.387290795267393,-679.81,22.31,17.26,-719.39,False,Normal (15-20),False,False
PDI,2024-09-13,0.221,2024-09-13,ex_div_close,19.27,2024-10-11,20.6,20,16.56,20.46,0.46156962167942295,11.387290795267393,-690.19,22.31,23.01,-735.52,False,Normal (15-20),False,False
PDI,2024-10-11,0.221,2024-10-10,t_minus_1_close,20.84,2024-10-17,19.84,5,20.93,19.11,2.1193072214096715,19.49541005971073,479.85,20.63,5.75,453.46,True,Stressed (>20),False,True
